Node,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,NodeType
OIP5-AS1,-0.05753929,-0.08356997,-0.1721651,-0.119916834,-0.038881365,0.036066152,0.065291956,0.10043728,-0.009305762,0.07551292,0.09297041,-0.050415244,0.02291005,0.025967486,-0.044256285,-0.13387117,0.11749533,-0.009205079,-0.09245241,0.008006859,0.09272079,0.10687813,-0.049727947,-0.06306517,0.017032525,0.078454755,0.09713222,-0.021456013,0.08577346,-0.0051533785,0.16446398,0.029807348,0.124305986,-0.11333181,0.09689916,0.002364094,-0.009776175,0.0409141,0.09748069,0.11807532,0.115608394,0.008611621,0.032028805,-0.052787524,-0.064058535,0.0278421,0.055932447,-0.07359691,-0.07911625,-0.015750058,-0.017266663,-0.11293926,-0.105112374,-0.20277542,0.07210911,-0.15802525,-0.12414295,-0.02751691,0.09561127,-0.096286304,0.028409053,-0.00958886,-0.022518165,-0.017033864,0.16732344,0.0094146645,0.017860884,-0.081244454,0.0846297,-0.14469893,0.102775574,-0.12505367,0.2414591,0.031012366,0.160783,-0.0019351175,0.13145334,0.069902636,-0.05636465,-0.07964078,-0.08492866,-0.029022032,0.024488308,0.065690756,-0.0824611,-0.09316256,-0.09869858,0.086341895,0.028217282,-0.0768854,0.007106929,0.041457776,0.032484964,0.04488134,-0.03910085,0.051562548,-0.11088847,-0.04027034,0.02501198,-0.08484529,-0.027760733,-0.012749991,0.046267062,-0.02726276,-0.03877265,-0.03165809,0.055008665,0.12671112,0.031844907,-0.01099113,0.05032514,-0.06817204,-0.07342024,0.058966175,-0.052785218,-0.04139732,0.08335195,0.059415564,-0.046378676,-0.029995378,-0.054466058,0.010363171,0.06983652,-0.120274544,-0.074856445,-0.13464901,-0.12735073,0.09360878,lncRNA
XIST,-0.015033507,0.02699929,0.099106945,0.05495644,0.04164012,-0.0018573768,0.0015307537,0.036365412,0.12173254,0.07930342,-0.028934177,-0.072021104,-0.09419805,-0.05842348,-0.068232,0.014551299,-0.01179029,0.010062683,-0.12568603,-0.101658165,-0.0015891403,-0.13872135,0.026297813,-0.014186015,-0.02525855,0.083942756,0.032313865,-0.06337797,-0.0252251,-0.05317586,-0.010412569,0.028473012,-0.05113615,0.06435321,0.07123748,-0.085267805,-0.0017933978,0.0957705,-0.06025996,-0.02397664,0.06013387,-0.08780515,-0.0006113565,-0.13280895,-0.003426901,0.034705207,0.017357945,0.117442675,-0.18702245,0.0020243477,0.09613262,-0.07608329,-0.13254306,-0.06875298,-0.074864514,0.0074684033,-0.07080262,-0.09964688,-0.015448929,-0.013275124,-0.07922401,0.021407459,-0.086670555,-0.039245397,-0.032622214,0.086065404,-0.070159286,0.11750928,-0.022822076,-0.1450986,0.04122634,-0.07262984,-0.016232483,-0.054518674,0.01870826,-0.020902565,-0.021126512,0.20270948,0.020043025,-0.038593773,0.11073482,-0.05935441,-0.00674912,0.021438908,-0.14928107,-0.034988735,0.0036896258,0.1428545,0.011627708,0.11517317,-0.0056325863,0.09585947,0.026812663,-0.14887601,-0.05808217,0.055034216,0.039745983,-0.13897638,0.05089806,0.056194425,0.10042908,0.0110906605,-0.055544276,-0.026155468,0.024600944,-0.05927553,-0.09627996,-0.08879002,-0.02687821,-0.023328966,-0.026014525,-0.07792397,-0.013928533,-0.019082012,0.010293912,0.060147926,-0.038759504,0.0069027045,-0.10118556,-0.05343794,0.07988505,-0.069533035,0.1084615,0.08454527,-0.15119046,0.042222843,-0.042191267,-0.01833304,lncRNA
SNHG14,-0.18219236,-0.102270104,-0.023561262,-0.03570845,0.07662081,-0.120356426,0.025259366,0.07065491,-0.10334157,0.1491055,-0.05216889,-0.13883992,-0.12726668,-0.031451635,-0.12099055,-0.00517697,0.18649346,0.0015327301,0.05765865,0.09460132,-0.11026841,-0.06585954,0.21267374,-0.096452326,0.13714652,-0.06258559,-0.042529013,0.039853085,-0.014534143,0.09607755,0.052685462,-0.1410359,0.062895045,0.010471735,0.05968862,-0.13580869,0.13724451,-0.101490185,-0.12294059,-0.07042056,-0.017935421,0.12848933,0.04995147,0.011300546,-0.1149207,-0.012038499,0.108802415,0.009254167,-0.10240477,-0.119064264,-0.021045683,-0.0076257074,0.0058674193,0.032013014,0.04569436,0.03746378,-0.09091694,-0.22142729,-0.10632957,0.11678961,0.16734098,0.006180015,-0.03916208,-0.08614189,-0.07933679,0.10970477,0.09185064,0.005093127,0.18989152,-0.012558504,0.22339672,0.006477032,-0.10565994,0.016218036,0.13755701,-0.21455638,0.030317375,0.06641502,-0.35484806,-0.10499162,0.07494937,-0.05675858,-0.36602676,-0.07314969,0.0010098671,-0.037208136,0.14960992,-0.051353563,0.13780767,0.0701233,-0.2635966,-0.09144592,0.04289605,0.08907064,0.08589425,-0.0646049,0.013054125,-0.0032090042,-0.033692762,0.031878795,0.20113026,-0.0013431688,-0.06457307,0.15075506,0.084154814,-0.16368002,0.01222684,-0.006267816,-0.056976456,-0.16113244,-0.06925491,-0.12108313,0.039727826,-0.08141731,-0.089598425,0.016005633,-0.14975345,-0.09720373,-0.042518348,0.036046058,-0.15748172,-0.15873563,-0.0374037,-0.047947194,0.027777705,0.036556955,0.009073961,-0.12777022,lncRNA
SNHG17,0.09536002,-0.22055532,0.15590239,-0.16057655,0.059780285,-0.21594658,0.08148206,-0.10183875,0.09992601,0.0059591937,0.042908903,0.113008164,-0.18765032,-0.0030435496,0.15473583,-0.304212,0.065719575,-0.1494583,0.11619681,0.010228093,-0.1711867,0.19075161,0.15484375,0.09484659,-0.15007827,0.016012015,-0.20765296,0.16885874,-0.054038875,0.07458942,-0.088504866,0.03186156,-0.024383148,-0.17250854,0.05465013,0.22656389,0.064356916,0.08569957,-0.11720482,0.05431185,-0.118468896,-0.0952741,-0.15440528,0.09865104,0.0654397,0.005148727,0.11126553,-0.17005865,0.06483047,-0.0028351215,-0.08068985,0.055596404,-0.20383762,0.009789326,-0.08437608,-0.051930312,-0.025072893,-0.12585936,0.050136454,0.044161685,-0.00731293,-0.035439502,0.030613663,0.034835216,-0.12981644,-0.12984368,-0.052695148,0.024772607,-0.09961281,0.08390607,0.058704033,-0.12544774,0.054134846,0.21212934,-0.19473845,-0.0885166,0.07568856,-0.092459545,0.13538557,0.06655813,0.101077646,0.0008603163,0.031556237,0.103820734,-0.10481916,0.09404012,-0.07246279,0.023570864,0.04348266,0.14970605,-0.10355605,0.049933948,-0.13376547,0.1960579,0.06143236,-0.041733768,0.004671368,-0.17743935,-0.13193749,-0.17341699,-0.01837862,0.023952156,-0.0019130113,0.096248835,-0.03548924,0.11473196,-0.06467021,0.03582821,-0.1892118,-0.107404605,0.12119511,-0.02341403,0.06867039,0.036916275,0.31050768,0.08441399,-0.02368149,-0.09684149,-0.066701815,0.007968278,0.19627833,-0.06697769,0.02072408,-0.08494104,0.010317082,-0.16054486,0.07847551,0.030468527,lncRNA
HULC,0.05234373,-0.2356194,0.18113507,0.02249185,0.085758306,-0.07849046,-0.107957475,0.07698674,0.019302806,0.13091221,0.033359434,-0.21454811,0.034910966,0.12756701,0.04786064,0.017375033,-0.09819242,0.085091956,0.10722301,0.057640035,0.06529068,0.11258428,-0.051130082,0.033393174,0.09420628,-0.09670025,-0.11084878,-0.0804107,-0.09611412,-0.051285118,-0.11526041,0.09534138,-0.21987018,-0.01799695,0.06007183,0.044751886,-0.0806546,-0.045042485,-0.081489645,-0.032160427,-0.13534983,0.35077798,-0.05540161,0.024917016,-0.19156928,0.050649054,0.019671293,0.07031327,-0.008283778,-0.036460727,0.18543978,0.024119657,0.092473894,-0.09234293,-0.09385585,0.13183467,0.014933458,-0.07200939,0.018533047,-0.083919786,0.017519582,-0.03456091,0.069706,0.0030350147,-0.023704726,0.07620125,-0.029001392,-0.06628729,0.026716689,-0.17130321,0.081815824,-0.0986633,-0.029039888,-0.11104093,0.106541924,-0.10014761,-0.032205578,-0.2185612,-0.041975208,-0.092447825,-0.09359213,0.098541215,-0.100636,-0.07767294,0.038021524,-0.14724931,-0.040456273,-0.115167804,0.09133204,-0.03569641,0.054925453,0.09251639,0.03989017,-0.081235915,-0.0012934143,-0.16497508,0.09676497,-0.108558394,0.08943257,-0.06627,0.015844416,0.07774781,-0.13142549,-0.15243536,-0.13970657,0.086166166,-0.106259584,-0.095136635,-0.0114971325,0.13213496,-0.16294369,0.014599531,0.19697806,0.11177094,0.06178267,0.07046953,0.019518385,-0.035785347,-0.00027310877,-0.032881413,0.1298813,0.02186505,0.06694961,-0.14127111,0.10844304,-0.084558494,0.011248049,0.044553533,lncRNA
DSCAM-AS1,0.10343149,-0.07682871,0.013224691,0.06926977,-0.13007492,0.050884828,0.027808275,0.04141295,0.17144686,-0.09279647,0.19831023,-0.18644278,-0.12530772,0.1016016,0.13367224,-0.013308629,-0.10045759,0.1394624,-0.059673425,-0.09147904,0.028724309,-0.039813347,0.048081633,-0.048843767,-0.05117918,-0.021443559,0.031734746,0.0460215,0.05772093,-0.13443673,-0.04699192,-0.15519919,0.009080027,0.053595047,0.046014614,0.111123756,0.19402367,-0.19758435,-0.040914867,0.15705383,0.039265823,0.12064333,-0.11508896,-0.027699688,-0.062065218,-0.27470377,0.106344394,-0.027379077,0.074042454,0.0033007232,-0.11576605,0.16622801,-0.08844733,0.045791928,-0.1342061,-0.020212043,-0.3119573,0.06641747,-0.09001658,-0.031483617,0.0018162287,-0.011133169,0.03239547,0.18111067,0.03630895,0.0013664736,0.1889901,0.04768665,0.12163501,0.11404687,-0.006771786,-0.26380873,-0.0990537,0.052554615,-0.10870312,-0.19743067,-0.29814497,-0.029783215,-0.10885014,-0.042431355,0.09025116,-0.07803818,-0.114833154,-0.00045436324,0.17666887,0.13592087,0.09114615,-0.023684092,0.017214172,-0.0017364316,0.1678908,-0.0022003476,0.12307903,0.1679718,-0.13275798,0.119801536,-0.031276777,-0.06957346,-0.019134678,0.09702353,-0.078177534,-0.0219104,0.06328963,-0.023219483,0.20452009,0.04390504,-0.014824195,0.0031158582,0.092499144,0.009582918,-0.10075136,0.00928562,-0.17538805,0.009999339,-0.22764146,0.12619655,0.09117842,0.1080222,0.13020287,-0.1107743,0.039939575,-0.028220555,-0.10299745,-0.34243998,0.08951586,-0.10288681,-0.054461014,0.12985791,lncRNA
TTN-AS1,0.040126093,0.079974934,-0.007123432,0.13821912,-0.047378503,0.11914444,0.006285777,0.017656494,-0.0884885,0.03487596,-0.17574151,-0.12062348,-0.0025808546,0.02531238,0.060068037,-0.09009553,-0.016941044,-0.056966186,-0.12986827,-0.19451919,0.10284821,-0.075018115,0.038654476,0.2170784,0.012915805,0.16432859,-0.009055118,0.20828347,-0.2755117,0.17036276,0.28944382,0.09430533,0.07281838,-0.026120221,0.0072962376,0.12300034,0.027343696,-0.06302584,0.12162433,0.10026249,0.1264204,-0.0339676,-0.22919619,-0.024417473,-0.22598709,-0.0918019,-0.06322686,0.031013027,-0.008541144,0.06654997,-0.19907694,-0.14029315,0.16443531,-0.2773512,0.019023778,-0.029718934,-0.0811427,-0.16694324,-0.18745983,-0.11751102,-0.11962986,0.07181672,0.0024595582,0.033490747,0.050910395,-0.107077606,0.2619901,-0.093547866,0.025699385,0.18379547,0.028130656,-0.06129289,-0.18897642,-0.14885007,0.16023117,0.0056217303,0.066537134,-0.20608832,0.18135531,0.062592566,0.15238385,0.018745603,-0.06263927,-0.17526628,0.054156594,-0.25109956,0.114894465,0.055051096,-0.13964196,-0.037572768,0.074842736,0.0213862,0.053612344,-0.013976386,-0.18111806,0.12812674,0.08210037,-0.015703278,0.0599892,-0.1832096,0.02632894,0.10598418,-0.17376135,0.049944863,-0.19640802,0.15280354,-0.028059164,-0.041631494,0.13041726,-0.08252642,0.006112813,-0.05885774,-0.083461,0.06434401,0.011703964,-0.089892134,0.09315107,-0.10702932,0.15040216,-0.035397824,-0.17003556,0.046001926,-0.06543148,0.032687087,-0.0737686,-0.053909145,0.09244216,-0.09102645,lncRNA
SNHG16,0.02785207,0.1586021,0.24049684,-0.018175738,-0.118489064,0.12874192,-0.03906063,0.01372918,0.21376163,0.035766345,0.045291204,-0.2242273,0.15122028,-0.05549514,-0.06231326,-0.05963064,-0.105247945,0.052957438,0.027303252,0.059583228,0.08595784,-0.11729702,0.12944911,-0.09792727,-0.070280895,0.055648293,0.022147395,-0.1391068,-0.015529959,-0.120803565,0.047524225,0.100424476,-0.09016732,-0.029547362,-0.00986024,-0.12285971,0.25050175,-7.3495554e-05,-0.16567773,-0.046816345,-0.0971475,-0.26377562,0.10875897,0.070980586,-0.117060654,-0.06749305,0.005298828,-0.13065886,0.076542385,-0.087202735,0.035830084,-0.012821501,0.011559582,0.0718703,-0.094587505,0.06295787,-0.09956863,0.056422487,0.06022187,0.20389724,0.038656577,0.004194532,-0.08155481,-0.045471996,-0.051667117,0.17947279,-0.0941984,-0.036956146,0.030758435,-0.003507029,0.008043532,-0.02398803,0.06805937,0.108032115,0.022163022,0.025307653,-0.045435064,0.15457626,0.06760342,0.05921603,-0.1358033,-0.015671618,-0.055419657,0.0985194,0.079863116,-0.009316482,-0.014098572,-0.15902352,-0.070593,0.06802927,-0.00971387,-0.05526119,0.08245444,-0.112413615,-0.021920238,0.068224415,0.06516042,-0.17322618,-0.13451748,-0.1601387,0.045186903,0.0054229577,0.030051412,0.13867603,0.22584173,0.029678117,-0.010071041,-0.14519076,0.023533521,0.06820017,0.117065355,0.15343098,0.16737509,0.05675157,-0.114378005,0.018344931,-0.0926726,-0.10383086,0.037770588,-0.42631763,-0.0034333407,-0.11340688,-0.030183539,0.0047095567,-0.11539733,0.111803934,0.008935777,-0.15875098,lncRNA
HOTAIR,0.051591977,0.08123427,0.04833225,0.20424637,0.013380532,-0.0031520936,0.03863113,0.07874116,-0.006748664,-0.0334478,-0.084310025,0.011714089,0.14797798,0.03057779,-0.03733345,0.020063166,0.016674144,0.1811318,0.015741125,-0.0023583444,0.109993525,-0.008518801,0.0046015447,-0.10949074,-0.015926795,0.08272217,0.07699872,-0.078459814,0.005236235,-0.1813356,0.05705888,-0.01482447,0.10381726,-0.037310872,0.031127598,-0.016693214,0.04535932,-0.06823206,0.0024970863,0.052789364,-0.05424705,-0.0017446682,-0.033251695,0.0082295155,0.012517409,0.022356063,0.06844894,0.014109175,0.008416814,-0.06383385,-0.014710525,0.05807025,-0.050885063,0.059038796,-0.032415416,0.026114427,0.005043921,-0.047510467,0.0013346365,0.07812118,-0.0032057755,-0.04048609,-0.18892328,0.06860595,-0.00904537,-0.055150297,0.072628945,-0.0029967602,0.041348197,-0.049721424,0.15346067,-0.0764615,-0.103095114,0.064099185,0.07727956,-0.07032784,-0.02941052,-0.061130825,0.13073987,0.067301184,0.035805624,-0.07130968,-0.05035982,0.014678524,0.03732241,-0.039297905,0.031004908,-0.062342495,0.012670471,-0.022294937,0.062569484,0.030444693,-0.019548649,-0.106244914,-0.1933435,0.06380007,-0.015220526,-0.079743154,-0.06978308,0.033718064,0.014518488,0.02238233,-0.06610366,-0.05840993,0.035385344,-0.11132128,0.02918028,-0.16911119,0.04384618,0.040957198,0.004629655,-0.029476076,0.026426814,0.05658625,0.016310325,0.065620236,-0.04939607,-0.03680137,0.050212022,0.06016306,-0.031797938,-0.040413655,0.0027229167,0.0007363398,-0.15545136,0.025188759,0.04321271,0.04291449,lncRNA
FOXD3-AS1,-0.1293902,0.113824144,0.052294962,-0.18731765,0.12283129,-0.019852905,-0.021129414,0.052262228,0.13648698,-0.009200493,-0.22365965,-0.15324885,0.0010153302,-0.05258549,0.123755224,-0.09521227,0.109326325,-0.1018841,-0.19744506,-0.017101947,-0.30411234,0.054279964,0.049966212,-0.061685216,-0.18113095,-0.06942904,-0.08847693,0.051332045,0.063571736,-0.30267808,-0.15258294,-0.026497608,-0.14089043,0.17963901,-0.016547907,0.014985357,0.20835897,0.12709607,0.08237533,-0.12901369,0.06074788,-0.05506534,-0.052391145,-0.122827694,-0.06452931,-0.020826591,0.039316468,0.36655205,-0.0193825,0.24813052,0.23844342,0.004699121,-0.14667624,0.10739372,-0.026021603,-0.10415946,-0.11710062,-0.011491304,0.017048456,-0.014430683,0.18969095,-0.04475348,-0.21147707,0.0010202634,-0.052310336,-0.07558159,0.085540935,0.06283185,-0.119757846,-0.21477346,0.032399587,-0.15043484,-0.08112393,0.07412511,-0.26529375,0.016158218,-0.14655553,0.15878843,-0.16424847,0.058762807,0.068084314,0.048898716,0.055185065,0.017137717,-0.14972207,0.00095599116,0.17421941,0.14048088,-0.05256994,0.12595706,-0.0337922,-0.09509848,-0.0341345,0.06077893,0.0453439,0.0541634,-0.10448818,0.19069284,-0.011516808,0.19535922,-0.33609876,-0.010846954,-0.07762686,0.080741994,0.18791853,0.093323834,0.008605848,0.20518406,0.089405574,-0.12634054,0.0682169,-0.008127988,-0.343276,-0.018586336,-0.020556957,0.28934982,-0.013481136,0.0981534,-0.037156053,0.10928379,-0.122197956,-0.04962722,0.082168765,-0.20328249,-0.10066486,-0.09447765,-0.0705768,-0.07617992,lncRNA
H19,-0.024843846,-0.008173002,-0.014518488,0.070113145,-0.096085094,-0.05863656,0.014438282,0.0209494,0.023851987,0.031148309,-0.0031916755,-0.017532105,0.10742177,0.08996413,0.024206165,0.045835894,0.06034114,0.04014113,0.15433979,-0.032061927,0.06931252,0.088462815,0.048049577,-0.02183861,-0.0321606,0.028249195,0.0140873995,-0.1442013,-0.0064696064,-0.04189489,0.010019448,0.039739016,0.026798304,-0.07216572,0.09958159,0.014300333,-0.043327518,0.012633176,0.04297231,-0.004543323,-0.09662102,-0.09318525,-0.00443426,0.008127976,0.0722017,0.06366603,0.010734274,-0.12125306,-0.013880758,0.05714112,-0.0036442862,-0.020036789,0.0892597,0.0061516725,0.072553515,0.00034685308,-0.055303663,-0.031092443,-0.06665782,0.044705473,-0.06394175,-0.071016245,-0.12191242,-0.05717715,-0.15407266,-0.04033212,-0.14453696,-0.0031184787,0.02446091,0.0892176,0.18006052,0.011300385,0.026609382,-0.064631,0.15658556,0.21545364,-0.017609807,0.040622838,-0.13053021,0.0024521747,-0.020290084,-0.0067793587,0.023108596,0.022275783,0.08193017,-0.14248002,0.019201484,-0.016894724,-0.020287985,-0.09343988,-0.072988555,0.027348444,-0.047844984,-0.065291345,0.021763464,0.11187779,-0.12641624,0.041999996,-0.029809266,0.21248983,-0.061584268,0.022032075,-0.01681956,0.4682607,0.010600498,-0.00023252988,0.022340935,-0.007220594,0.10564591,0.04750008,0.10499919,-0.0109168505,-0.04512413,0.007023317,-0.06175198,-0.008677674,0.03530749,0.11490051,0.06495622,-0.021239229,-0.06645672,0.05301004,0.036684,0.050389186,-0.09899521,0.0574524,0.16306724,0.084649496,lncRNA
MEG3,0.084870555,-0.021524953,0.047876168,-0.1399352,0.019247433,-0.055389892,0.027724927,-0.07540442,0.04380118,-0.03921784,0.02007568,-0.021406623,0.0056488533,0.037370067,-0.016322307,0.13724163,0.039302785,0.026878536,-0.028830139,0.055660814,0.048095368,0.019744929,0.10061847,0.015675753,0.21523848,0.07704166,0.0929405,0.0064996127,-0.09304622,0.091542095,0.031541962,-0.021132546,-0.029250527,-0.050749414,0.1053454,0.06459938,-0.039354198,-0.023903288,0.016011138,0.0822127,-0.13177255,0.19796823,0.0382911,-0.0317562,0.01912349,-0.19359824,0.10313757,-0.011952986,-0.023313489,0.018193053,-0.012067963,0.014518337,0.0468064,-0.01165812,0.065778635,0.048661157,-0.049420163,-0.09000388,-0.12115224,0.041175634,-0.074233286,-0.02393499,0.020016393,-0.11023822,-0.11686222,0.016839825,-0.03532036,-0.0109563265,-0.07761694,-0.105784975,0.025621274,-0.021217762,0.039149873,0.092877366,0.049111553,-0.039250795,0.017706133,-0.08235808,-0.020633994,0.023488,0.004919565,0.0055573923,0.073781334,0.0019996315,0.082112625,0.04356982,0.030183423,-0.08710174,0.2675397,-0.071178325,-0.12329942,0.10933366,0.10313134,-0.006217567,-0.0073937303,0.04263688,0.031614263,-0.082115784,0.0071877483,-0.016644506,0.046008535,-0.027020311,-0.046543524,-0.11626709,-0.015983507,0.054648496,0.039348267,0.12753962,0.014044296,-0.15758646,-0.053372454,-0.016499609,-0.0030581523,0.18599375,-0.11432362,0.02802272,-0.13385782,0.05439565,0.03621391,0.019561809,0.08065417,-0.11203747,0.04709502,0.029325519,-0.04418367,-0.0050741034,0.04942308,-0.07490171,lncRNA
PVT1,-0.0011325272,-0.055650804,0.025887348,-0.042057715,-0.18813361,0.06463288,-0.10340138,0.07503515,0.0887025,-0.010982801,-0.12058179,-0.0027521583,-0.006470179,-0.0016606844,-0.11333961,-0.013866369,-0.07192503,0.021146229,0.11804637,0.12446275,0.20183581,0.00299297,-0.051315777,-0.16772011,-0.062146027,0.020183258,0.03148831,0.047951665,-0.080818966,-0.10782358,0.053189635,-0.15781061,0.24698384,0.07154144,0.013684395,-0.03909845,-0.047663473,-0.03867559,-0.07883712,0.061195895,-0.014366494,0.028734116,0.09743841,0.01849191,0.007976085,-0.14208491,0.025994154,0.09676379,0.051720083,0.052792095,-0.024171334,-0.11883593,0.049266603,0.08067208,-0.00480441,-0.04355266,-0.0040386366,0.0076780682,0.030974772,-0.015418509,-0.0014730047,0.011850578,-0.13884088,-0.012591825,0.023066988,0.073571146,-0.021175485,0.12871738,-0.06962254,0.099123344,0.24898487,-0.20631132,-0.058358815,-0.04721898,-0.08882019,-0.17107536,-0.025223995,-0.04367732,0.07708122,-0.05748032,0.037169073,-0.031886537,-0.01528704,-0.048518494,0.019732809,0.05279935,0.05053657,-0.017047867,-0.010360999,0.013060377,-0.017850328,-0.09103662,0.047768824,-0.064834565,-0.12644912,0.015408667,-0.046346564,0.025181439,0.03917213,0.082837224,0.00063614105,0.015058504,-0.17621225,-0.029040791,0.0785076,0.07957336,0.051101442,-0.028508462,-0.023625167,0.032446284,-0.0014713845,0.041864146,-0.006418392,-0.019741176,-0.019607203,-0.082591124,-0.038652346,0.065864176,-0.034804385,-0.050618604,-0.040154677,0.124700785,-0.042505693,-0.0519938,0.13235977,-0.088370316,-0.10819114,0.046851307,lncRNA
LINC00052,-0.1219735,-0.10295027,-0.2017833,-0.014909554,0.0069121113,-0.034546066,0.15419064,0.07348265,-0.030202597,0.053322796,-0.018408641,-0.14786638,-0.06947483,-0.029109554,0.045927845,0.037380733,0.098424524,-0.014862222,-0.08453723,0.068353154,0.22295266,0.089296564,-0.1006381,0.038648464,-0.118928075,-0.14929783,0.0130523015,-0.14752068,-0.047773648,0.04932646,0.044892825,0.14650215,0.04317131,-0.033153903,-0.11648058,-0.01211175,0.0335948,-0.3219525,0.010363983,-0.11599721,0.18863404,-0.05272245,0.057402894,-0.102872476,0.14373133,0.0025484054,-0.07496854,0.13204554,0.12710936,0.013520915,0.13138089,0.13838732,-0.0068756607,-0.0049396623,-0.15102486,0.0064871474,-0.004079844,-0.03274232,-0.018647183,-0.16389678,0.02749269,0.011796093,-0.17527612,-0.029539067,-0.34857848,0.10207156,-0.0922162,-0.19377454,-0.03278841,0.042958558,-0.045265198,-0.19750123,0.026395887,-0.18356937,0.09284056,0.028386021,-0.31486273,0.007117451,0.07813006,-0.058880806,-0.0040782066,-0.11765466,-0.05679672,-0.02498649,0.15156291,-0.12816676,0.06533496,-0.101504855,0.053230226,-0.011636856,-0.15120234,-0.099615775,-0.07093576,0.064158686,0.15963,-0.11103757,0.011496184,0.20170818,0.431617,-0.027514478,0.01347606,0.0034660785,-0.0330837,0.17649615,0.0026517848,-0.06735394,0.27290258,-0.049701,-0.17456739,-5.4581324e-05,-0.06525457,-0.048430417,-0.042629663,0.0825901,-0.11002898,0.056966167,-0.09542576,0.007704324,-0.15854691,-0.035266172,-0.0075352252,-0.0007455923,-0.045907,-0.088578925,-0.0020094807,-0.16360961,0.09897853,-0.101613194,lncRNA
CASC15,0.2155832,-0.037787937,0.07194523,-0.034862794,0.018423546,-0.07252627,0.009348787,0.020664407,0.039378997,-0.093284726,-0.02335518,-0.05888307,0.074894324,0.13481909,-0.09293072,-0.067566685,-0.025926463,0.06938521,-0.0060868696,0.005929367,-0.152459,0.054834817,-0.18988596,-0.11524358,0.0036771123,0.018382251,0.009115406,-0.08566247,0.04812668,-0.1793756,0.045169745,0.03553859,-0.056308534,0.1425374,0.08331209,0.025064826,-0.27111372,-0.042044904,0.06855623,0.19108565,0.08489198,0.15609567,-0.025532683,0.16996074,-0.15210655,-0.041764528,0.22884196,-0.038582467,0.026381453,0.042439487,0.06727964,0.08907822,-0.10251414,0.05152845,-0.06404414,0.005333637,0.015969252,0.03664964,0.021829467,0.056442376,-0.027972372,-0.16618937,-0.0075819795,0.10946403,0.066762574,-0.08051072,-0.073743105,0.12078535,-0.022734338,-0.08138419,-0.06265921,0.16738835,-0.015130707,0.221688,-0.07606283,0.13477741,0.083636045,0.3850164,0.063222975,-0.18888873,-0.103284165,0.11632281,0.10065573,0.058419008,0.020516414,-0.06326817,0.031180544,0.2944172,-0.09032458,-0.11364488,0.17526759,0.0071542542,-0.2216048,-0.034779165,0.036668822,-0.16323712,-0.07100334,0.22025348,-0.10022072,-0.07784217,-0.14326896,-0.108367145,-0.2101058,0.08736602,0.16464914,0.17096667,-0.22271633,-0.0238865,-0.029619263,0.03391638,0.29211077,-0.055875026,-0.10795531,-0.053259555,0.16513851,0.16266656,-0.030533599,0.004722426,-0.22299735,-0.043247752,-0.10479692,-0.019011531,0.020715227,0.047245488,-0.0034755468,0.0034986667,0.024200432,0.065680474,lncRNA
ZNF667-AS1,-0.082612105,0.040759116,-0.17752866,-0.3056439,-0.08657227,-0.06753956,0.18967906,0.1862645,0.122948065,0.22446707,-0.079172745,-0.1509311,-0.09064351,0.0143294,0.05527419,-0.0018714577,0.12131003,0.014693795,0.032906882,0.15317938,0.16170844,-0.10308908,0.2718759,0.101013124,0.097124875,-0.07147532,-0.0072520403,0.20941465,-0.031937487,-0.14973837,-0.012765207,0.013885347,0.16103627,-0.18699668,-0.02650297,0.028768238,-0.09021039,0.05079317,-0.018447373,-0.081539944,0.09800652,0.09638655,0.36993325,-0.11218115,-0.061895564,-0.20743118,-0.14074512,0.08893949,0.013644496,0.022789892,0.054651838,-0.0075757676,0.067766525,0.0014352014,-0.10682284,-0.09468836,0.14196877,0.049481373,-0.046706557,0.16227299,0.13567124,0.14198418,0.24384789,0.015640501,-0.2423874,-0.103163175,0.11242437,-0.041277114,-0.022303455,-0.13807757,0.026093053,-0.1185422,-0.09537362,-0.14585328,0.25438225,-0.116622075,-0.08007812,0.1269988,0.079150416,0.20794961,-0.13135822,0.096739665,0.025343727,0.20350182,0.21093565,0.2820337,-0.20463888,0.020647975,-0.17853694,-0.00049674214,-0.14898929,-0.3494256,-0.031356998,0.06991358,-0.17182516,0.08893904,0.021103747,-0.09262773,0.13961439,0.08324837,-0.12469318,-0.11271586,0.24915352,0.030488735,-0.046000108,0.076719716,0.04641017,-0.05212146,-0.028036967,-0.021210453,0.10211013,-0.002175211,0.060960367,-0.11893182,-0.1259931,0.04672691,-0.36765474,0.052680373,0.07644794,0.05498646,0.061341494,-0.08130727,0.054380365,-0.017264498,0.05410882,-0.013694002,0.04782469,-0.075421475,lncRNA
